1659,52,80
1662,44,80
1664,36,87
1667,28,68
1669,55,73
1670,19,62
1672,15,77
1675,1,87
1677,17,32
1680,10,54
1683,7,20
1686,86,87
1687,48,69
1689,34,77
1690,44,78
1692,24,39
1694,23,98
1695,22,34
1696,50,51
1697,44,71
1698,5,98
1700,5,34
1701,25,73
1704,52,62
1705,65,77
1706,36,66
1709,35,85
1710,57,62
1712,75,81
1715,10,96
1717,1,11
1718,4,33
1719,43,56
1722,44,58
1723,39,92
1724,11,32
1725,95,97
1726,13,48
1727,46,86
1730,42,71
1732,0,97
1733,51,85
1736,6,45
1737,38,51
1740,3,98
1743,31,35
1744,72,82
1745,34,84
1746,19,69
1748,68,86
1750,7,37
1751,52,65
1752,7,54
1753,19,43
1754,73,81
1755,65,98
1756,22,39
1757,30,59
1759,4,18
1761,43,52
1764,65,97
1766,0,32
1767,69,76
1769,42,81
1772,44,76
1773,7,55
1775,22,32
1778,24,95
1781,70,92
1782,31,73
1783,23,26
1785,64,80
1787,76,98
1790,92,95
1792,70,74
1793,20,71
1796,67,73
1799,26,47
1800,3,99
1801,21,67
1803,16,98
1806,76,89
1808,27,68
1809,55,77
1810,10,57
1813,6,91
1815,14,58
1817,49,65
1820,50,85
1821,29,44
1822,22,43
1824,42,48
1826,22,37
1829,73,79
1831,71,83
1834,51,70
1835,41,87
1837,37,43
1838,50,92
1839,15,17
1840,45,60
1841,25,63
1843,19,56
1846,32,94
1847,38,43
1850,8,73
1853,39,84
1856,17,33
1857,39,95
1859,1,7
1861,30,98
1864,3,52
1867,57,73
1869,22,86
1872,16,51
1875,78,84
1878,44,83
1880,4,30
1882,58,78
1883,52,63
1886,66,91
1887,65,96
1890,27,87
1893,60,78
1895,14,71
1897,23,67
1898,29,64
1899,9,16
1900,53,86
1902,1,20
1905,14,99
1907,11,28
1908,53,90
1911,11,76
1912,28,99
1914,68,92
1916,24,46
1917,4,68
1920,32,48
1921,3,86
1923,34,54
1926,35,68
1929,73,82
1931,80,94
1932,19,22
1934,34,79
1935,74,80
1938,5,82
1939,5,70
1941,57,67
1943,0,11
1946,28,97
1948,11,49
1951,35,77
1954,29,88
1955,11,78
1956,25,40
1959,1,62
1962,26,61
1963,34,95
1965,87,97
1967,41,85
1968,19,68
1969,11,64
1970,38,45
1971,76,93
1972,61,68
1975,18,45
1978,54,84
1981,9,27
1982,6,90
1984,1,78
1987,21,84
1988,17,80
1989,12,50
1992,18,57
1993,12,74
1994,24,68
1997,27,98
2000,1,81
2001,12,79
2003,32,46
2005,43,95
2006,67,87
2009,11,59
2010,41,51
2012,47,56
2013,72,76
2015,24,28
2018,46,63
2021,12,90
2023,36,56
2024,14,62
2025,57,68
2028,55,78
2031,48,64
2032,10,69
2034,40,84
2035,61,75
2038,0,37
2041,7,50
2043,85,95
2045,44,60
2048,2,49
2049,16,62
2051,65,84
2053,61,71
2056,34,61
2059,59,81
2062,38,75
2065,41,83
2068,42,47
2071,6,55
2072,22,36
2075,5,63
2077,6,81
2080,5,53
2082,22,57
2083,49,91
2086,51,80
2089,39,60
2090,58,74
2093,58,90
2095,0,4
2097,10,95
2100,50,91
2103,7,15
2105,17,40
2106,51,84
2107,57,87
2108,19,70
2109,37,89
2112,5,92
2114,95,98
2115,9,73
2116,82,88
2118,14,90
2121,24,47
2124,79,94
2127,46,70
2128,41,47
2130,42,74
2132,21,64
2135,31,88
2138,64,65
2140,4,14
2141,0,15
2142,52,96
2145,11,24
2148,32,67
2150,19,95
2152,22,96
2155,49,67
2158,45,86
2159,54,67
2161,8,39
2162,16,29
2163,12,97
2164,23,78
2165,53,59
2168,76,86
2169,22,90
2171,71,92
2173,31,90
2176,25,56
2179,8,11
2182,13,94
2185,7,84
2187,54,73
2189,61,80
2191,78,86
2192,2,25
2193,69,89
2196,22,92
2197,83,87
2199,22,63
2200,53,55
2201,26,42
2202,38,58
2205,21,30
2206,38,97
2207,67,69
2209,72,89
2210,13,81
2211,49,85
2214,12,32
2216,43,62
2217,18,75
2220,6,38
2223,6,68
2225,18,79
2228,60,86
2230,49,75
2232,72,99
2233,70,82
2235,8,72
2238,6,47
2241,55,75
2242,6,56
2244,1,24
2247,29,87
2249,57,82
2251,49,99
2254,11,40
2255,11,58
2258,60,85
2260,16,64
2261,9,53
2263,68,77
2265,36,88
2266,3,11
2268,8,95
2270,25,84
2273,52,54
2276,3,10
2277,52,64
2279,14,61
2281,18,90
2284,23,54
2285,19,94
2286,14,46
2288,65,78
2289,18,47
2292,64,84
2293,17,63
2295,5,15
2297,36,91
2299,45,50
2302,23,68
2304,48,97
2306,21,69
2309,21,56
2312,68,73
2315,9,63
2318,21,45
2321,16,44
2324,36,70
2325,20,37
2326,45,76
2327,11,90
2328,2,40
2331,20,56
2332,16,93
2333,19,65
2335,16,79
2336,4,45
2337,40,69
2338,23,66
2339,21,60
2341,15,52
2342,20,85
2345,13,88
2347,42,69
2350,53,89
2353,0,44
2355,79,95
2356,0,93
2357,47,77
2360,21,80
2362,10,76
2364,51,64
2365,21,98
2367,35,90
2369,75,98
2371,15,94
2374,48,52
2377,36,81
2380,54,55
2381,56,95
2382,49,89
2384,49,59
2386,34,46
2388,21,41
2391,31,77
2392,16,24
2395,85,93
2396,34,43
2398,81,97
2401,15,56
2402,34,50
2405,23,31
2408,29,79
2410,45,56
2411,71,78
2413,8,82
2416,37,65
2418,72,73
2420,7,68
2421,12,86
2424,35,65
2425,13,97
2426,57,95
2428,48,95
2430,0,26
2431,6,41
2434,73,94
2437,26,52
2439,4,6
2440,3,47
2441,22,29
2443,67,72
2445,7,73
2448,49,58
2450,40,86
2453,20,67
2454,13,51
2455,49,88
2456,36,85
2459,7,53
2461,41,78
2463,64,85
2464,82,96
2465,35,75
2468,35,81
2470,73,88
2473,20,74
2475,21,87
2477,27,57
2480,44,55
2482,12,77
2484,35,60
2485,72,81
2486,24,48
2488,46,69
2490,54,80
2491,19,34
2493,15,62
2495,9,25
2496,54,82
2497,6,71
2499,14,31
2500,75,78
2503,68,90
2506,9,24
2508,7,27
2509,83,94
2510,26,64
2513,63,69
2516,52,97
2518,10,97
2519,30,33
2520,47,78
2523,0,21
2526,8,98
2528,18,44
2529,13,61
2530,28,78
2531,5,60
2534,32,97
2537,13,58
2538,8,77
2539,13,91
2542,13,44
2543,20,75
2544,73,99
2546,21,66
2547,7,47
2548,46,52
2550,70,98
2552,80,99
2554,32,44
2555,75,89
2556,21,35
2557,31,42
2558,59,87
2561,82,97
2562,10,33
2565,59,96
2568,72,80
2571,29,66
2574,2,84
2576,31,70
2579,27,67
2582,20,31
2583,0,96
2585,29,69
2587,29,92
2588,16,37
2589,49,78
2591,0,55
2592,11,16
2593,44,79
2595,56,72
2597,34,89
2599,25,58
2602,41,86
2605,93,96
2606,39,50
2608,22,73
2611,14,35
2614,72,88
2615,45,67
2617,28,57
2620,1,28
2621,16,69
2624,45,68
2625,32,68
2626,76,77
2629,30,50
2630,81,91
2632,1,98
2633,4,98
2635,15,97
2637,61,73
2638,53,96
2640,7,21
2642,9,12
2645,15,57
2647,20,22
2649,32,95
2652,15,41
2655,34,44
2656,41,42
2658,70,77
2661,12,53
2663,35,52
2666,3,70
2668,86,90
2670,70,83
2672,76,79
2674,11,77
2676,58,95
2678,37,48
2681,6,26
2684,5,99
2686,2,67
2687,28,72
2689,0,14
2692,22,41
2695,20,80
2697,15,75
2698,38,53
2701,35,99
2703,39,54
2706,82,85
2708,46,99
2710,41,58
2713,4,8
2716,27,99
2718,56,87
2720,26,28
2721,81,92
2722,15,35
2724,38,61
2726,5,40
2729,12,57
2730,46,54
2731,27,59
2734,47,48
2736,21,75
2739,24,58
2741,58,72
2743,11,60
2746,16,56
2749,38,90
2751,0,61
2753,7,36
2756,55,58
2757,60,87
2758,26,44
2761,31,52
2764,10,49
2767,16,55
2768,9,88
2771,19,64
2773,65,88
2776,73,76
2778,20,29
2780,8,87
2781,44,54
2782,14,50
2783,3,71
2785,27,40
2786,45,62
2788,7,38
2791,0,54
2792,40,74
2794,8,49
2797,39,98
2798,96,98
2799,12,65
2802,39,55
2805,56,96
2806,32,69
2809,52,92
2810,34,99
2812,37,52
2814,13,37
2817,14,67
2820,89,90
2823,28,46
2826,42,83
2828,85,91
2830,21,57
2833,8,94
2834,21,77
2837,18,84
2839,12,25
2840,32,33
2842,4,88
2845,70,88
2846,4,95
2847,50,55
2850,13,86
2851,17,41
2854,18,80
2857,9,31
2859,16,45
2860,42,65
2862,56,88
2863,6,66
2866,0,35
2869,48,57
2870,28,56
2871,20,72
2872,31,92
2873,25,69
2876,12,54
2879,23,43
2880,64,89
2881,22,87
2882,55,86
2884,29,51
2886,3,80
2889,0,51
2892,81,96
2893,31,41
2895,57,90
2896,23,59
2897,49,82
2898,29,42
2899,74,77
2900,81,87
2902,17,46
2903,15,67
2904,72,79
2906,71,94
2909,62,87
2911,68,88
2913,18,43
2916,13,80
2919,45,54
2920,33,48
2921,26,69
2923,16,58
2926,60,91
2927,0,22
2930,20,39
2933,71,96
2934,23,99
2936,6,24
2937,11,80
2938,48,65
2939,46,76
2940,34,36
2941,17,79
2942,44,67
2944,64,66
2946,4,94
2949,30,49
2950,58,99
2951,2,38
2952,7,76
2953,13,63
2955,18,56
2956,9,93
2958,33,80
2959,64,91
2960,27,88
2962,15,90
2964,43,72
2966,29,55
2969,18,58
2972,9,13
2973,19,67
2974,0,82
2975,3,67
2977,12,73
2978,1,57
2979,38,54
2980,65,90
2983,64,79
2986,9,76
2987,70,76
2989,24,91
2991,2,75
2993,68,85
2996,31,99
2997,37,98
3000,71,82
3003,18,78
3004,46,62
3005,40,58
3006,29,46
3008,45,79
3010,43,69
3011,74,91
3014,32,84
3015,50,59
3016,57,64
3019,15,93
3021,30,38
3022,21,22
3025,41,98
3027,10,23
3028,9,56
3031,32,96
3034,29,34
3036,65,74
3039,11,36
3042,56,81
3043,43,85
3046,28,52
3047,72,84
3049,7,90
3051,22,89
3053,6,85
3055,9,87
3056,43,78
3057,83,91
3058,36,42
3060,54,89
3061,36,59
3062,69,81
3064,59,72
3065,62,92
3066,20,42
3067,11,53
3068,56,63
3071,81,84
3074,59,62
3077,22,38
3079,19,38
3081,54,57
3082,29,77
3084,33,49
3087,2,65
3090,8,29
3092,15,23
3093,81,89
3094,10,41
3097,9,26
3100,50,56
3103,13,99
3106,47,86
3107,83,86
3108,16,72
3109,64,87
3110,2,36
3112,47,94
3113,39,43
3116,55,87
3117,60,90
3120,29,83
3123,53,84
3125,4,73
3126,51,61
3127,11,89
3128,91,99
3129,22,30
3132,53,63
3134,61,81
3136,24,50
3137,20,82
3139,31,96
3142,56,89
3143,46,98
3144,12,75
3145,1,82
3146,29,41
3147,18,63
3148,37,71
3150,2,20
3151,0,30
3154,55,90
3155,19,63
3156,8,52
3158,24,51
3159,40,71
3162,37,83
3163,32,61
3165,35,70
3168,5,86
3169,32,78
3170,14,64
3172,13,53
3174,3,9
3177,10,39
3178,0,95
3181,63,71
3184,22,35
3186,15,69
3187,50,58
3189,24,30
3190,16,65
3193,56,83
3196,39,51
3199,70,72
3202,15,47
3205,26,27
3208,38,41
3211,15,61
3212,25,44
3215,24,89
3217,16,52
3220,12,84
3223,19,41
3226,21,78
3227,63,72
3230,43,77
3232,50,82
3235,48,60
3238,57,79
3240,36,64
3241,4,20
3242,34,87
3243,39,90
3244,12,38
3246,50,67
3248,8,46
3250,2,48
3253,31,79
3256,9,59
3259,16,82
3261,44,64
3262,20,91
3264,32,53
3265,7,24
3268,5,96
3271,54,85
3274,48,98
3276,15,83
3277,12,49
3278,1,67
3281,26,85
3283,16,89
3286,42,84
3287,16,34
3289,5,94
3292,28,34
3295,15,37
3296,49,83
3298,0,33
3301,23,97
3304,11,17
3307,50,88
3310,6,9
3313,0,81
3315,14,45
3318,41,88
3320,3,40
3323,11,98
3325,63,79
3326,10,62
3329,29,39
3330,34,81
3332,25,45
3334,1,23
3335,27,78
3337,9,92
3338,1,15
3341,61,70
3344,15,29
3347,19,53
3349,18,98
3350,36,79
3351,11,25
3354,24,70
3356,25,60
3358,17,50
3361,55,68
3364,88,95
3365,0,72
3368,20,57
3369,21,82
3371,28,54
3372,72,97
3373,38,99
3374,52,60
3377,54,87
3379,23,51
3382,34,51
3385,87,93
3386,82,89
3388,70,78
3391,48,84
3393,16,47
3394,35,98
3397,47,70
3399,66,82
3401,23,87
3403,45,71
3406,8,71
3408,24,25
3411,13,69
3412,70,71
3413,12,31
3414,33,53
3417,43,61
3420,44,61
3421,67,82
3422,41,81
3424,49,96
3427,3,42
3428,27,35
3430,9,55
3432,56,60
3434,38,66
3435,62,85
3437,41,97
3438,74,75
3441,52,58
3442,14,95
3444,46,55
3447,1,38
3450,30,95
3451,37,81
3452,23,45
3455,17,82
3457,19,99
3459,24,31
3461,21,89
3464,7,25
3465,95,96
3467,27,34
3469,38,89
3471,1,8
3473,20,78
3475,21,65
3476,41,61
3478,54,93
3479,38,73
3482,2,57
3483,63,95
3486,47,80
3489,6,75
3490,38,57
3492,11,82
3493,78,95
3494,21,50
3497,9,97
3500,41,62
3502,7,70
3505,90,99
3508,75,91
3510,10,98
3512,1,76
3514,44,85
3516,24,52
3518,11,56
3519,22,65
3521,30,69
3523,28,65
3526,71,93
3529,40,87
3531,39,53
3534,46,83
3537,62,76
3540,45,93
3542,61,63
3544,25,48
3545,6,17
3548,30,51
3550,61,93
3551,89,99
3552,59,98
3553,26,36
3554,12,91
3557,73,96
3558,50,95
3559,36,84
3560,41,99
3561,0,17
3563,66,83
3564,76,96
3565,56,92
3566,75,87
3567,14,28
3569,8,26
3571,80,91
3574,48,86
3577,20,41
3579,6,35
3581,34,86
3583,13,77
3585,54,56
3586,27,37
3589,36,53
3590,29,91
3592,42,82
3595,15,84
3598,69,99
3600,50,76
3603,57,98
3604,66,69
3605,49,86
3606,63,92
3607,41,84
3608,50,81
3610,32,80
3613,35,95
3616,42,64
3619,40,44
3620,13,64
3623,69,98
3625,36,72
3626,49,53
3629,61,91
3632,25,27
3635,22,33
3638,63,84
3641,8,35
3642,15,45
3645,54,99
3646,8,48
3648,29,56
3650,38,78
3651,14,65
3654,6,99
3655,10,30
3658,25,96
3659,76,91
3660,61,77
3663,44,86
3664,66,78
3665,43,53
3666,23,86
3668,24,35
3671,17,47
3672,2,88
3673,34,94
3674,11,21
3675,10,35
3677,66,95
3678,12,33
3679,40,95
3682,39,81
3685,12,17
3687,2,74
3689,40,99
3692,41,66
3694,5,28
3696,11,61
3698,22,31
3700,24,98
3703,50,80
3705,45,61
3706,11,99
3707,8,64
3710,38,94
3711,23,41
3714,18,30
3715,47,57
3718,2,10
3719,45,69
3722,21,31
3724,37,67
3726,28,81
3729,3,39
3732,18,25
3734,56,94
3736,86,94
3739,7,29
3742,63,86
3743,35,62
3745,8,84
3748,82,99
3750,66,70
3752,45,97
3755,41,60
3757,48,71
3759,17,88
3761,4,48
3763,48,70
3764,36,77
3767,55,60
3769,86,89
3772,22,83
3775,15,31
3778,45,53
3779,20,43
3781,25,51
3783,48,78
3784,20,24
3786,56,65
3788,43,66
3791,34,97
3793,0,8
3795,42,89
3796,10,73
3799,8,47
3802,27,29
3803,24,41
3806,5,7
3808,16,76
3809,42,60
3812,28,79
3814,24,74
3816,86,88
3817,63,93
3819,58,81
3821,32,39
3823,15,65
3825,37,74
3826,16,74
3828,6,33
3831,23,62
3834,24,40
3836,57,70
3838,44,73
3841,40,96
3843,0,50
3844,46,60
3846,23,91
3848,7,31
3851,13,57
3854,32,93
3856,44,81
3859,26,80
3861,31,85
3862,56,99
3864,35,82
3865,2,8
3868,59,70
3871,37,79
3874,46,66
3877,5,80
3880,10,68
3883,67,84
3885,3,23
3887,31,39
3889,13,56
3892,1,88
3893,34,96
3894,47,62
3897,42,58
3899,14,92
3902,15,88
3905,30,62
3907,11,15
3909,64,83
3911,4,84
3914,22,23
3916,0,57
3919,66,87
3922,34,64
3923,77,84
3924,48,99
3927,7,78
3928,3,12
3929,57,63
3931,65,72
3933,2,22
3936,28,89
3937,30,32
3938,30,60
3939,46,80
3940,9,45
3941,24,96
3944,28,43
3947,17,25
3949,51,52
3952,57,65
3953,47,73
3955,5,27
3957,5,18
3959,63,89
3962,11,38
3964,7,33
3965,8,92
3968,1,61
3970,35,54
3971,6,60
3973,4,24
3975,23,94
3978,88,96
3980,6,89
3981,33,62
3984,24,44
3987,21,90
3988,56,74
3991,74,83
3992,52,82
3994,23,28
3997,15,96
3998,30,83
4000,1,51
4002,70,80
4004,4,59
4006,1,53
4008,52,81
4010,7,91
4012,1,9
4013,6,8
4015,3,63
4018,21,95
4019,32,98
4020,3,74
4022,34,78
4024,37,49
4026,10,17
4029,42,57
4030,43,94
4032,24,92
4034,30,44
4036,19,90
4039,67,96
4042,37,42
4043,68,87
4045,47,96
4048,14,40
4049,17,74
4052,46,87
4055,15,54
4057,30,43
4059,53,98
4061,4,44
4064,2,72
4065,17,56
4067,11,88
4068,22,49
4069,39,63
4071,0,7
4074,55,71
4076,38,84
4077,72,92
4079,56,91
4081,3,46
4083,13,45
4086,2,53
4089,85,86
4091,48,90
4094,44,70
4097,4,81
4098,48,56
4101,37,46
4103,9,38
4106,2,7
4109,10,78
4110,17,44
4112,53,80
4115,7,99
4116,72,96
4118,37,53
4120,85,99
4123,2,87
4124,84,98
4127,20,35
4129,52,53
4131,3,90
4133,4,42
4134,6,51
4135,80,86
4137,45,51
